video_samples,,agreeableness,  ,conscientiousness,  ,extraversion,  ,openness,  ,neuroticism,  ,interview
['bYXRyimxh7A.003.mp4'],  ,[0.4945054945054945],  ,[0.4174757281553398],  ,[0.4205607476635514],  ,[0.5111111111111111],  ,[0.4895833333333333],  ,[0.4859813084112149]
['bYXRyimxh7A.004.mp4'],  ,[0.5494505494505494],  ,[0.6019417475728155],  ,[0.4579439252336449],  ,[0.5444444444444444],  ,[0.5],  ,[0.4485981308411215]
['bZAKBS9q0ZI.002.mp4'],  ,[0.6483516483516484],  ,[0.4077669902912622],  ,[0.4579439252336449],  ,[0.7],  ,[0.6770833333333334],  ,[0.5981308411214953]
['bZAKBS9q0ZI.004.mp4'],  ,[0.6813186813186812],  ,[0.6310679611650486],  ,[0.5140186915887851],  ,[0.6444444444444444],  ,[0.5625],  ,[0.616822429906542]
['bZoN9xp9vgs.001.mp4'],  ,[0.6483516483516484],  ,[0.5048543689320388],  ,[0.5700934579439253],  ,[0.611111111111111],  ,[0.5416666666666666],  ,[0.5233644859813084]
['bcRPLKygrNk.000.mp4'],  ,[0.4615384615384615],  ,[0.3786407766990291],  ,[0.4018691588785047],  ,[0.5222222222222223],  ,[0.37499999999999994],  ,[0.40186915887850466]
['bcRPLKygrNk.001.mp4'],  ,[0.30769230769230765],  ,[0.3495145631067961],  ,[0.29906542056074764],  ,[0.41111111111111115],  ,[0.2708333333333333],  ,[0.19626168224299062]
['bcRPLKygrNk.003.mp4'],  ,[0.5934065934065933],  ,[0.47572815533980584],  ,[0.5981308411214954],  ,[0.6555555555555556],  ,[0.46875],  ,[0.43925233644859807]
['bcx6xr9Ja-8.001.mp4'],  ,[0.7692307692307692],  ,[0.5145631067961165],  ,[0.4579439252336449],  ,[0.41111111111111115],  ,[0.59375],  ,[0.46728971962616817]
['bcx6xr9Ja-8.004.mp4'],  ,[0.6483516483516484],  ,[0.5436893203883495],  ,[0.39252336448598135],  ,[0.3777777777777778],  ,[0.39583333333333337],  ,[0.43925233644859807]
['bcx6xr9Ja-8.005.mp4'],  ,[0.6593406593406592],  ,[0.4854368932038835],  ,[0.5046728971962617],  ,[0.5222222222222223],  ,[0.59375],  ,[0.5046728971962616]
['be0DQawtVkE.000.mp4'],  ,[0.7142857142857143],  ,[0.4951456310679611],  ,[0.6168224299065421],  ,[0.6444444444444444],  ,[0.6041666666666666],  ,[0.5794392523364486]
['be0DQawtVkE.001.mp4'],  ,[0.6923076923076923],  ,[0.4854368932038835],  ,[0.6168224299065421],  ,[0.611111111111111],  ,[0.6145833333333333],  ,[0.6635514018691588]
['be0DQawtVkE.003.mp4'],  ,[0.6703296703296703],  ,[0.5728155339805825],  ,[0.47663551401869164],  ,[0.711111111111111],  ,[0.6458333333333333],  ,[0.5700934579439252]
['be0DQawtVkE.004.mp4'],  ,[0.6923076923076923],  ,[0.4951456310679611],  ,[0.6074766355140188],  ,[0.7333333333333333],  ,[0.7395833333333333],  ,[0.6822429906542056]
['bej-DbxTkWA.000.mp4'],  ,[0.7692307692307692],  ,[0.6990291262135921],  ,[0.47663551401869164],  ,[0.5111111111111111],  ,[0.42708333333333337],  ,[0.616822429906542]
['bej-DbxTkWA.003.mp4'],  ,[0.7582417582417583],  ,[0.5533980582524272],  ,[0.4299065420560748],  ,[0.5222222222222223],  ,[0.5416666666666666],  ,[0.4953271028037382]
['bkzgccBFztM.000.mp4'],  ,[0.5934065934065933],  ,[0.6019417475728155],  ,[0.6822429906542057],  ,[0.5555555555555556],  ,[0.6041666666666666],  ,[0.5981308411214953]
['bkzgccBFztM.001.mp4'],  ,[0.7582417582417583],  ,[0.4951456310679611],  ,[0.6728971962616823],  ,[0.5888888888888889],  ,[0.5625],  ,[0.5887850467289719]
['bkzgccBFztM.003.mp4'],  ,[0.5274725274725275],  ,[0.6019417475728155],  ,[0.6261682242990655],  ,[0.5333333333333333],  ,[0.6041666666666666],  ,[0.616822429906542]
['blAjqQ0ja8Q.003.mp4'],  ,[0.5494505494505494],  ,[0.6116504854368932],  ,[0.4672897196261683],  ,[0.5444444444444444],  ,[0.5],  ,[0.5327102803738317]
['blAjqQ0ja8Q.005.mp4'],  ,[0.6703296703296703],  ,[0.5048543689320388],  ,[0.6168224299065421],  ,[0.5777777777777777],  ,[0.5208333333333334],  ,[0.514018691588785]
['bmj4khBLUOs.001.mp4'],  ,[0.4945054945054945],  ,[0.5922330097087379],  ,[0.5420560747663552],  ,[0.5777777777777777],  ,[0.6354166666666666],  ,[0.5981308411214953]
['bnM9Ow52x3o.001.mp4'],  ,[0.5384615384615384],  ,[0.6213592233009709],  ,[0.5981308411214954],  ,[0.6444444444444444],  ,[0.6041666666666666],  ,[0.5327102803738317]
['bnM9Ow52x3o.005.mp4'],  ,[0.7692307692307692],  ,[0.7184466019417477],  ,[0.7289719626168225],  ,[0.8666666666666667],  ,[0.7500000000000001],  ,[0.7383177570093457]
['bnoPmV0_aIc.000.mp4'],  ,[0.5384615384615384],  ,[0.6601941747572816],  ,[0.5140186915887851],  ,[0.5777777777777777],  ,[0.6354166666666666],  ,[0.5981308411214953]
['bnoPmV0_aIc.002.mp4'],  ,[0.4725274725274725],  ,[0.5922330097087379],  ,[0.4672897196261683],  ,[0.5555555555555556],  ,[0.59375],  ,[0.5607476635514018]
['bnoPmV0_aIc.004.mp4'],  ,[0.6923076923076923],  ,[0.8349514563106796],  ,[0.5046728971962617],  ,[0.7222222222222221],  ,[0.7187499999999999],  ,[0.5981308411214953]
['bt-ev53zZWE.001.mp4'],  ,[0.4395604395604395],  ,[0.4951456310679611],  ,[0.4672897196261683],  ,[0.4888888888888889],  ,[0.5104166666666666],  ,[0.4579439252336448]
['bt-ev53zZWE.004.mp4'],  ,[0.4175824175824176],  ,[0.5242718446601942],  ,[0.3457943925233645],  ,[0.4777777777777778],  ,[0.40625000000000006],  ,[0.3177570093457943]
['btcCanysQsw.000.mp4'],  ,[0.4505494505494505],  ,[0.3495145631067961],  ,[0.24299065420560748],  ,[0.3111111111111111],  ,[0.29166666666666663],  ,[0.3644859813084112]
['btcCanysQsw.001.mp4'],  ,[0.4945054945054945],  ,[0.3203883495145631],  ,[0.26168224299065423],  ,[0.25555555555555554],  ,[0.19791666666666666],  ,[0.308411214953271]
['btcCanysQsw.003.mp4'],  ,[0.5494505494505494],  ,[0.4174757281553398],  ,[0.36448598130841126],  ,[0.32222222222222224],  ,[0.4375],  ,[0.4205607476635514]
['btcCanysQsw.004.mp4'],  ,[0.4065934065934066],  ,[0.4854368932038835],  ,[0.4112149532710281],  ,[0.28888888888888886],  ,[0.40625000000000006],  ,[0.40186915887850466]
['btcCanysQsw.005.mp4'],  ,[0.3736263736263736],  ,[0.2621359223300971],  ,[0.11214953271028037],  ,[0.23333333333333334],  ,[0.1145833333333333],  ,[0.19626168224299062]
['bviHajVIie0.005.mp4'],  ,[0.6813186813186812],  ,[0.6310679611650486],  ,[0.7383177570093458],  ,[0.6777777777777777],  ,[0.8020833333333334],  ,[0.6822429906542056]
['bzFTA6kGyA8.002.mp4'],  ,[0.6043956043956044],  ,[0.8446601941747574],  ,[0.4953271028037384],  ,[0.6333333333333333],  ,[0.6666666666666667],  ,[0.7383177570093457]
['bzIxJ-gtvUw.005.mp4'],  ,[0.6373626373626373],  ,[0.6116504854368932],  ,[0.5420560747663552],  ,[0.5555555555555556],  ,[0.6875],  ,[0.6355140186915886]
['bzaOB8BoWPU.000.mp4'],  ,[0.5384615384615384],  ,[0.5339805825242718],  ,[0.5327102803738318],  ,[0.5888888888888889],  ,[0.5],  ,[0.5233644859813084]
['bzaOB8BoWPU.002.mp4'],  ,[0.6373626373626373],  ,[0.5242718446601942],  ,[0.5514018691588786],  ,[0.5555555555555556],  ,[0.3333333333333333],  ,[0.5046728971962616]
['bzaOB8BoWPU.003.mp4'],  ,[0.3736263736263736],  ,[0.6601941747572816],  ,[0.37383177570093457],  ,[0.45555555555555555],  ,[0.4479166666666667],  ,[0.4859813084112149]
['bzaOB8BoWPU.005.mp4'],  ,[0.5384615384615384],  ,[0.5339805825242718],  ,[0.5700934579439253],  ,[0.5222222222222223],  ,[0.5104166666666666],  ,[0.4953271028037382]
['c-c6xhtIq84.004.mp4'],  ,[0.7252747252747254],  ,[0.4466019417475728],  ,[0.5420560747663552],  ,[0.6],  ,[0.5416666666666666],  ,[0.4579439252336448]
['c2LeNguVNrI.002.mp4'],  ,[0.4285714285714285],  ,[0.5145631067961165],  ,[0.5046728971962617],  ,[0.5666666666666667],  ,[0.32291666666666663],  ,[0.514018691588785]
['c2LeNguVNrI.003.mp4'],  ,[0.5384615384615384],  ,[0.6407766990291262],  ,[0.4205607476635514],  ,[0.5444444444444444],  ,[0.4895833333333333],  ,[0.46728971962616817]
['c3SQSM9OIsA.001.mp4'],  ,[0.5054945054945055],  ,[0.7378640776699029],  ,[0.38317757009345793],  ,[0.5777777777777777],  ,[0.5833333333333333],  ,[0.5887850467289719]
['c3SQSM9OIsA.005.mp4'],  ,[0.5164835164835165],  ,[0.7475728155339806],  ,[0.5420560747663552],  ,[0.4888888888888889],  ,[0.5833333333333333],  ,[0.5420560747663551]
['c3esnCQDoKc.003.mp4'],  ,[0.7472527472527474],  ,[0.7475728155339806],  ,[0.6355140186915887],  ,[0.7222222222222221],  ,[0.7604166666666666],  ,[0.7102803738317757]
['c3esnCQDoKc.004.mp4'],  ,[0.6263736263736264],  ,[0.6116504854368932],  ,[0.5700934579439253],  ,[0.5444444444444444],  ,[0.6458333333333333],  ,[0.6074766355140186]
['c4XnKouozXU.000.mp4'],  ,[0.5714285714285714],  ,[0.5145631067961165],  ,[0.4672897196261683],  ,[0.41111111111111115],  ,[0.3854166666666667],  ,[0.4299065420560747]
['c4XnKouozXU.001.mp4'],  ,[0.5384615384615384],  ,[0.5242718446601942],  ,[0.37383177570093457],  ,[0.3777777777777778],  ,[0.3333333333333333],  ,[0.4299065420560747]
['c4XnKouozXU.003.mp4'],  ,[0.5164835164835165],  ,[0.6504854368932039],  ,[0.19626168224299068],  ,[0.3666666666666667],  ,[0.32291666666666663],  ,[0.4579439252336448]
['c4XnKouozXU.004.mp4'],  ,[0.5604395604395604],  ,[0.5048543689320388],  ,[0.37383177570093457],  ,[0.3777777777777778],  ,[0.3645833333333333],  ,[0.40186915887850466]
['c4YxfATgYkw.002.mp4'],  ,[0.6373626373626373],  ,[0.5825242718446602],  ,[0.6168224299065421],  ,[0.5555555555555556],  ,[0.3333333333333333],  ,[0.46728971962616817]
['c5ZnKbaNCE8.000.mp4'],  ,[0.4395604395604395],  ,[0.4368932038834952],  ,[0.3457943925233645],  ,[0.45555555555555555],  ,[0.42708333333333337],  ,[0.41121495327102797]
['c5ZnKbaNCE8.003.mp4'],  ,[0.5054945054945055],  ,[0.5339805825242718],  ,[0.4579439252336449],  ,[0.4888888888888889],  ,[0.4895833333333333],  ,[0.4859813084112149]
['c5ZnKbaNCE8.005.mp4'],  ,[0.4615384615384615],  ,[0.5048543689320388],  ,[0.4112149532710281],  ,[0.38888888888888895],  ,[0.37499999999999994],  ,[0.47663551401869153]
['c672aEuUa-g.002.mp4'],  ,[0.4945054945054945],  ,[0.4563106796116505],  ,[0.5327102803738318],  ,[0.41111111111111115],  ,[0.3854166666666667],  ,[0.4859813084112149]
['c672aEuUa-g.004.mp4'],  ,[0.7032967032967032],  ,[0.6601941747572816],  ,[0.6822429906542057],  ,[0.6777777777777777],  ,[0.7187499999999999],  ,[0.6542056074766355]
['c7tczvW3_dQ.000.mp4'],  ,[0.5714285714285714],  ,[0.6407766990291262],  ,[0.38317757009345793],  ,[0.5222222222222223],  ,[0.5520833333333334],  ,[0.5514018691588785]
['c7tczvW3_dQ.002.mp4'],  ,[0.6153846153846153],  ,[0.5533980582524272],  ,[0.4392523364485981],  ,[0.5777777777777777],  ,[0.5729166666666666],  ,[0.5607476635514018]
['c7tczvW3_dQ.005.mp4'],  ,[0.6593406593406592],  ,[0.5048543689320388],  ,[0.36448598130841126],  ,[0.5111111111111111],  ,[0.6145833333333333],  ,[0.5046728971962616]
['cA43Gfcg0QA.000.mp4'],  ,[0.18681318681318684],  ,[0.31067961165048547],  ,[0.1588785046728972],  ,[0.33333333333333337],  ,[0.2395833333333333],  ,[0.21495327102803735]
['cA43Gfcg0QA.001.mp4'],  ,[0.29670329670329665],  ,[0.2912621359223301],  ,[0.2897196261682243],  ,[0.3555555555555556],  ,[0.22916666666666663],  ,[0.23364485981308408]
['cA43Gfcg0QA.003.mp4'],  ,[0.5494505494505494],  ,[0.4174757281553398],  ,[0.28037383177570097],  ,[0.4],  ,[0.3854166666666667],  ,[0.32710280373831774]
['cA43Gfcg0QA.004.mp4'],  ,[0.5384615384615384],  ,[0.42718446601941745],  ,[0.3177570093457944],  ,[0.43333333333333335],  ,[0.42708333333333337],  ,[0.308411214953271]
['cBR5cDwwdno.001.mp4'],  ,[0.5604395604395604],  ,[0.5631067961165048],  ,[0.5233644859813085],  ,[0.7999999999999999],  ,[0.6458333333333333],  ,[0.5887850467289719]
['cBR5cDwwdno.003.mp4'],  ,[0.5934065934065933],  ,[0.7475728155339806],  ,[0.6448598130841123],  ,[0.6555555555555556],  ,[0.6666666666666667],  ,[0.6822429906542056]
['cBR5cDwwdno.004.mp4'],  ,[0.6923076923076923],  ,[0.7184466019417477],  ,[0.7570093457943926],  ,[0.9111111111111111],  ,[0.7812499999999999],  ,[0.7009345794392522]
['cBR5cDwwdno.005.mp4'],  ,[0.5604395604395604],  ,[0.5242718446601942],  ,[0.6542056074766356],  ,[0.7888888888888888],  ,[0.5625],  ,[0.6074766355140186]
['cFGjJg-2zOk.000.mp4'],  ,[0.6153846153846153],  ,[0.5825242718446602],  ,[0.5046728971962617],  ,[0.6],  ,[0.4895833333333333],  ,[0.5794392523364486]
['cFGjJg-2zOk.001.mp4'],  ,[0.5274725274725275],  ,[0.5631067961165048],  ,[0.4672897196261683],  ,[0.5666666666666667],  ,[0.5520833333333334],  ,[0.5046728971962616]
['cFGjJg-2zOk.002.mp4'],  ,[0.6703296703296703],  ,[0.6504854368932039],  ,[0.7196261682242993],  ,[0.6],  ,[0.7604166666666666],  ,[0.7289719626168224]
['cFGjJg-2zOk.003.mp4'],  ,[0.5384615384615384],  ,[0.6019417475728155],  ,[0.33644859813084116],  ,[0.4777777777777778],  ,[0.46875],  ,[0.4205607476635514]
['cFGjJg-2zOk.005.mp4'],  ,[0.5274725274725275],  ,[0.4563106796116505],  ,[0.4392523364485981],  ,[0.5333333333333333],  ,[0.4479166666666667],  ,[0.4953271028037382]
['cLaZxEf1nE4.001.mp4'],  ,[0.5054945054945055],  ,[0.4951456310679611],  ,[0.4392523364485981],  ,[0.5777777777777777],  ,[0.5520833333333334],  ,[0.47663551401869153]
['cLaZxEf1nE4.002.mp4'],  ,[0.6703296703296703],  ,[0.5145631067961165],  ,[0.7476635514018694],  ,[0.7],  ,[0.6145833333333333],  ,[0.5607476635514018]
['cLaZxEf1nE4.003.mp4'],  ,[0.5054945054945055],  ,[0.5339805825242718],  ,[0.5981308411214954],  ,[0.6888888888888889],  ,[0.6041666666666666],  ,[0.5887850467289719]
['cNXnowQb7rs.002.mp4'],  ,[0.4175824175824176],  ,[0.3786407766990291],  ,[0.4112149532710281],  ,[0.5444444444444444],  ,[0.4791666666666667],  ,[0.3831775700934579]
['cNXnowQb7rs.003.mp4'],  ,[0.5274725274725275],  ,[0.7087378640776699],  ,[0.4953271028037384],  ,[0.6222222222222222],  ,[0.53125],  ,[0.5233644859813084]
['cNXnowQb7rs.004.mp4'],  ,[0.5934065934065933],  ,[0.6310679611650486],  ,[0.48598130841121495],  ,[0.7],  ,[0.6041666666666666],  ,[0.5420560747663551]
['cNXnowQb7rs.005.mp4'],  ,[0.6813186813186812],  ,[0.8543689320388351],  ,[0.5046728971962617],  ,[0.6666666666666666],  ,[0.7395833333333333],  ,[0.7383177570093457]
['cOirMOCpdo8.000.mp4'],  ,[0.4395604395604395],  ,[0.4174757281553398],  ,[0.37383177570093457],  ,[0.45555555555555555],  ,[0.5416666666666666],  ,[0.3644859813084112]
['cOirMOCpdo8.001.mp4'],  ,[0.5164835164835165],  ,[0.4368932038834952],  ,[0.3457943925233645],  ,[0.28888888888888886],  ,[0.42708333333333337],  ,[0.3831775700934579]
['cOirMOCpdo8.003.mp4'],  ,[0.4835164835164835],  ,[0.4854368932038835],  ,[0.4205607476635514],  ,[0.6222222222222222],  ,[0.4791666666666667],  ,[0.46728971962616817]
['cOirMOCpdo8.005.mp4'],  ,[0.5054945054945055],  ,[0.6116504854368932],  ,[0.4579439252336449],  ,[0.6222222222222222],  ,[0.5208333333333334],  ,[0.5233644859813084]
['cOo5N1qblyw.003.mp4'],  ,[0.4725274725274725],  ,[0.27184466019417475],  ,[0.36448598130841126],  ,[0.41111111111111115],  ,[0.2395833333333333],  ,[0.29906542056074764]
['cOossY5pTrU.001.mp4'],  ,[0.6043956043956044],  ,[0.5533980582524272],  ,[0.48598130841121495],  ,[0.6666666666666666],  ,[0.5833333333333333],  ,[0.5981308411214953]
['cOossY5pTrU.002.mp4'],  ,[0.6813186813186812],  ,[0.6601941747572816],  ,[0.6261682242990655],  ,[0.888888888888889],  ,[0.7812499999999999],  ,[0.719626168224299]
['cOossY5pTrU.003.mp4'],  ,[0.6153846153846153],  ,[0.4660194174757281],  ,[0.5700934579439253],  ,[0.6],  ,[0.625],  ,[0.5700934579439252]
['cP_dSXql7z8.000.mp4'],  ,[0.6813186813186812],  ,[0.6990291262135921],  ,[0.48598130841121495],  ,[0.5666666666666667],  ,[0.53125],  ,[0.616822429906542]
['cP_dSXql7z8.001.mp4'],  ,[0.6263736263736264],  ,[0.7475728155339806],  ,[0.4018691588785047],  ,[0.43333333333333335],  ,[0.4791666666666667],  ,[0.5607476635514018]
['cP_dSXql7z8.002.mp4'],  ,[0.7252747252747254],  ,[0.6116504854368932],  ,[0.5420560747663552],  ,[0.6333333333333333],  ,[0.5729166666666666],  ,[0.644859813084112]
['cP_dSXql7z8.003.mp4'],  ,[0.5384615384615384],  ,[0.5145631067961165],  ,[0.2710280373831776],  ,[0.34444444444444444],  ,[0.3854166666666667],  ,[0.5327102803738317]
['cP_dSXql7z8.004.mp4'],  ,[0.6813186813186812],  ,[0.8155339805825244],  ,[0.4953271028037384],  ,[0.4666666666666667],  ,[0.6979166666666666],  ,[0.6074766355140186]
['cP_dSXql7z8.005.mp4'],  ,[0.6483516483516484],  ,[0.7184466019417477],  ,[0.5794392523364487],  ,[0.6555555555555556],  ,[0.6041666666666666],  ,[0.6915887850467289]
['cQRFb-xa4Vc.002.mp4'],  ,[0.4285714285714285],  ,[0.5436893203883495],  ,[0.26168224299065423],  ,[0.3111111111111111],  ,[0.32291666666666663],  ,[0.3457943925233644]
['cQRFb-xa4Vc.005.mp4'],  ,[0.4175824175824176],  ,[0.5631067961165048],  ,[0.38317757009345793],  ,[0.33333333333333337],  ,[0.53125],  ,[0.47663551401869153]
['cRDYrvxRJ6U.001.mp4'],  ,[0.6373626373626373],  ,[0.8932038834951456],  ,[0.7009345794392524],  ,[0.7777777777777777],  ,[0.7812499999999999],  ,[0.7850467289719626]
['cRg95950rAg.001.mp4'],  ,[0.4285714285714285],  ,[0.42718446601941745],  ,[0.47663551401869164],  ,[0.5777777777777777],  ,[0.4479166666666667],  ,[0.4205607476635514]
['cSyVbIYfwxA.004.mp4'],  ,[0.7142857142857143],  ,[0.7766990291262136],  ,[0.5794392523364487],  ,[0.6555555555555556],  ,[0.7604166666666666],  ,[0.6542056074766355]
['cT3oyHhUznw.003.mp4'],  ,[0.4615384615384615],  ,[0.3980582524271845],  ,[0.4392523364485981],  ,[0.5],  ,[0.5208333333333334],  ,[0.3831775700934579]
['cT3oyHhUznw.004.mp4'],  ,[0.3846153846153846],  ,[0.3786407766990291],  ,[0.30841121495327106],  ,[0.43333333333333335],  ,[0.46875],  ,[0.35514018691588783]
['cTbfp7nkX8c.000.mp4'],  ,[0.4725274725274725],  ,[0.4466019417475728],  ,[0.4018691588785047],  ,[0.3777777777777778],  ,[0.5],  ,[0.4205607476635514]
['cTbfp7nkX8c.002.mp4'],  ,[0.6043956043956044],  ,[0.5436893203883495],  ,[0.5233644859813085],  ,[0.5111111111111111],  ,[0.5208333333333334],  ,[0.5327102803738317]
['cTbfp7nkX8c.005.mp4'],  ,[0.3626373626373627],  ,[0.3883495145631068],  ,[0.3457943925233645],  ,[0.4444444444444445],  ,[0.37499999999999994],  ,[0.32710280373831774]
['cWZudzeJVXg.000.mp4'],  ,[0.3516483516483516],  ,[0.2912621359223301],  ,[0.25233644859813087],  ,[0.3],  ,[0.19791666666666666],  ,[0.24299065420560745]
['cWZudzeJVXg.002.mp4'],  ,[0.3736263736263736],  ,[0.33980582524271846],  ,[0.33644859813084116],  ,[0.32222222222222224],  ,[0.2708333333333333],  ,[0.18691588785046725]
['cWZudzeJVXg.003.mp4'],  ,[0.3626373626373627],  ,[0.47572815533980584],  ,[0.38317757009345793],  ,[0.3555555555555556],  ,[0.42708333333333337],  ,[0.4205607476635514]
['cWZudzeJVXg.004.mp4'],  ,[0.29670329670329665],  ,[0.24271844660194175],  ,[0.26168224299065423],  ,[0.1777777777777778],  ,[0.2604166666666667],  ,[0.18691588785046725]
['cY3nHc5fDYE.000.mp4'],  ,[0.5274725274725275],  ,[0.5825242718446602],  ,[0.5607476635514019],  ,[0.5],  ,[0.5729166666666666],  ,[0.5700934579439252]
['cY3nHc5fDYE.003.mp4'],  ,[0.5384615384615384],  ,[0.5728155339805825],  ,[0.38317757009345793],  ,[0.5111111111111111],  ,[0.40625000000000006],  ,[0.40186915887850466]
['cZ6xhB5yhfY.001.mp4'],  ,[0.5494505494505494],  ,[0.8155339805825244],  ,[0.4485981308411215],  ,[0.4888888888888889],  ,[0.5416666666666666],  ,[0.6355140186915886]
['c_pyBvsSlCY.004.mp4'],  ,[0.4505494505494505],  ,[0.4563106796116505],  ,[0.35514018691588783],  ,[0.5444444444444444],  ,[0.6458333333333333],  ,[0.40186915887850466]
['cdtZKwM5NIM.004.mp4'],  ,[0.6923076923076923],  ,[0.7378640776699029],  ,[0.6822429906542057],  ,[0.7444444444444444],  ,[0.6770833333333334],  ,[0.5981308411214953]
['ce7t2PgzMGw.000.mp4'],  ,[0.5494505494505494],  ,[0.6310679611650486],  ,[0.3271028037383178],  ,[0.3666666666666667],  ,[0.4375],  ,[0.514018691588785]
['cgGCyBMdGrA.001.mp4'],  ,[0.4835164835164835],  ,[0.42718446601941745],  ,[0.2710280373831776],  ,[0.43333333333333335],  ,[0.4479166666666667],  ,[0.4205607476635514]
['cgGCyBMdGrA.003.mp4'],  ,[0.4725274725274725],  ,[0.35922330097087385],  ,[0.5140186915887851],  ,[0.5111111111111111],  ,[0.28125],  ,[0.33644859813084105]
['cgT-3CHBmKs.000.mp4'],  ,[0.29670329670329665],  ,[0.22330097087378642],  ,[0.24299065420560748],  ,[0.2777777777777778],  ,[0.18749999999999997],  ,[0.22429906542056074]
['cgT-3CHBmKs.003.mp4'],  ,[0.4615384615384615],  ,[0.31067961165048547],  ,[0.22429906542056074],  ,[0.3555555555555556],  ,[0.32291666666666663],  ,[0.24299065420560745]
['cgT-3CHBmKs.004.mp4'],  ,[0.5274725274725275],  ,[0.3883495145631068],  ,[0.4205607476635514],  ,[0.4222222222222222],  ,[0.37499999999999994],  ,[0.4299065420560747]
['cgT-3CHBmKs.005.mp4'],  ,[0.3846153846153846],  ,[0.27184466019417475],  ,[0.3177570093457944],  ,[0.26666666666666666],  ,[0.25],  ,[0.22429906542056074]
['cgp1OzTOq1o.000.mp4'],  ,[0.5164835164835165],  ,[0.6407766990291262],  ,[0.4392523364485981],  ,[0.6],  ,[0.5520833333333334],  ,[0.5046728971962616]
['cgp1OzTOq1o.002.mp4'],  ,[0.6813186813186812],  ,[0.5145631067961165],  ,[0.6074766355140188],  ,[0.6666666666666666],  ,[0.6145833333333333],  ,[0.5420560747663551]
['cgp1OzTOq1o.004.mp4'],  ,[0.824175824175824],  ,[0.5922330097087379],  ,[0.7102803738317757],  ,[0.7],  ,[0.7187499999999999],  ,[0.7383177570093457]
['cgp1OzTOq1o.005.mp4'],  ,[0.6593406593406592],  ,[0.5339805825242718],  ,[0.5700934579439253],  ,[0.7333333333333333],  ,[0.6354166666666666],  ,[0.5420560747663551]
['ch2BcBv4SdQ.002.mp4'],  ,[0.7032967032967032],  ,[0.6893203883495147],  ,[0.5794392523364487],  ,[0.6],  ,[0.6666666666666667],  ,[0.6542056074766355]
['ciWUq6iQTIE.000.mp4'],  ,[0.5164835164835165],  ,[0.4174757281553398],  ,[0.4485981308411215],  ,[0.4888888888888889],  ,[0.34374999999999994],  ,[0.37383177570093457]
['ciWUq6iQTIE.002.mp4'],  ,[0.6153846153846153],  ,[0.4951456310679611],  ,[0.4392523364485981],  ,[0.32222222222222224],  ,[0.4166666666666667],  ,[0.35514018691588783]
['cjbh1lfr43c.005.mp4'],  ,[0.4835164835164835],  ,[0.18446601941747573],  ,[0.29906542056074764],  ,[0.611111111111111],  ,[0.39583333333333337],  ,[0.2523364485981308]
['clMg72MI8rw.004.mp4'],  ,[0.6153846153846153],  ,[0.7281553398058251],  ,[0.6448598130841123],  ,[0.7222222222222221],  ,[0.6979166666666666],  ,[0.6635514018691588]
['cnsvc0alWOA.000.mp4'],  ,[0.6153846153846153],  ,[0.5533980582524272],  ,[0.663551401869159],  ,[0.5777777777777777],  ,[0.6041666666666666],  ,[0.5514018691588785]
['cnsvc0alWOA.004.mp4'],  ,[0.6153846153846153],  ,[0.5825242718446602],  ,[0.6261682242990655],  ,[0.6],  ,[0.6979166666666666],  ,[0.5794392523364486]
['cpzY1b6wJqs.002.mp4'],  ,[0.5934065934065933],  ,[0.6213592233009709],  ,[0.5700934579439253],  ,[0.6888888888888889],  ,[0.53125],  ,[0.5700934579439252]
['cuyIFvYNLFE.000.mp4'],  ,[0.7582417582417583],  ,[0.7864077669902914],  ,[0.6168224299065421],  ,[0.6444444444444444],  ,[0.65625],  ,[0.6915887850467289]
['cvHqtadNJDo.000.mp4'],  ,[0.4615384615384615],  ,[0.6990291262135921],  ,[0.47663551401869164],  ,[0.6444444444444444],  ,[0.42708333333333337],  ,[0.5233644859813084]
['cvHqtadNJDo.004.mp4'],  ,[0.6153846153846153],  ,[0.6699029126213591],  ,[0.4018691588785047],  ,[0.5666666666666667],  ,[0.5833333333333333],  ,[0.6074766355140186]
['cvg03XGFjCk.001.mp4'],  ,[0.6703296703296703],  ,[0.6893203883495147],  ,[0.6168224299065421],  ,[0.7444444444444444],  ,[0.5729166666666666],  ,[0.7009345794392522]
['cvg03XGFjCk.002.mp4'],  ,[0.7032967032967032],  ,[0.7572815533980582],  ,[0.6168224299065421],  ,[0.6222222222222222],  ,[0.6770833333333334],  ,[0.6915887850467289]
['cvg03XGFjCk.004.mp4'],  ,[0.5824175824175825],  ,[0.6504854368932039],  ,[0.5514018691588786],  ,[0.7444444444444444],  ,[0.53125],  ,[0.5327102803738317]
['cvg03XGFjCk.005.mp4'],  ,[0.5494505494505494],  ,[0.6213592233009709],  ,[0.663551401869159],  ,[0.711111111111111],  ,[0.4791666666666667],  ,[0.5514018691588785]
['cx8IycWgMVs.003.mp4'],  ,[0.5384615384615384],  ,[0.5339805825242718],  ,[0.5233644859813085],  ,[0.7777777777777777],  ,[0.6041666666666666],  ,[0.5607476635514018]
['cx8IycWgMVs.005.mp4'],  ,[0.5384615384615384],  ,[0.5436893203883495],  ,[0.5607476635514019],  ,[0.6222222222222222],  ,[0.5833333333333333],  ,[0.5233644859813084]
